1653899340000,30690.00000000,30690.01000000,30672.65000000,30680.01000000,18.77631000,1653899399999,576102.23121070,297,4.21205000,129230.81604850,0
1653899400000,30682.06000000,30682.06000000,30674.10000000,30679.26000000,5.10897000,1653899459999,156738.80849470,118,1.17460000,36032.93202980,0
1653899460000,30679.27000000,30679.27000000,30652.36000000,30657.39000000,5.59357000,1653899519999,171501.79652120,188,2.15144000,65956.00615330,0
1653899520000,30657.38000000,30657.38000000,30647.24000000,30650.20000000,7.60741000,1653899579999,233180.23568990,168,1.94249000,59537.07645410,0
1653899580000,30650.21000000,30650.21000000,30644.15000000,30644.15000000,4.90526000,1653899639999,150331.26979440,134,1.79895000,55133.70399140,0
1653899640000,30644.16000000,30650.00000000,30639.64000000,30650.00000000,12.65471000,1653899699999,387765.39134500,171,8.65271000,265140.26503540,0
1653899700000,30649.99000000,30650.00000000,30641.09000000,30641.10000000,4.57154000,1653899759999,140110.63542820,137,1.27606000,39108.59238680,0
1653899760000,30641.10000000,30690.00000000,30641.10000000,30687.09000000,32.96127000,1653899819999,1010799.95722770,426,23.49110000,720275.61124470,0
1653899820000,30687.09000000,30687.60000000,30679.00000000,30681.78000000,11.48117000,1653899879999,352288.86901390,202,3.50101000,107422.06341800,0
1653899880000,30679.04000000,30684.11000000,30665.14000000,30678.64000000,5.10465000,1653899939999,156602.75178270,138,1.63541000,50170.31901860,0
1653899940000,30678.65000000,30697.62000000,30672.16000000,30673.68000000,23.25308000,1653899999999,713545.50724150,291,10.37114000,318234.81276490,0
1653900000000,30673.67000000,30675.22000000,30673.67000000,30673.68000000,2.96287000,1653900059999,90883.68094350,116,1.76378000,54103.15501820,0
1653900060000,30673.67000000,30678.79000000,30670.01000000,30670.67000000,9.93732000,1653900119999,304809.26132450,204,5.16195000,158325.49824360,0
1653900120000,30670.67000000,30673.61000000,30669.99000000,30669.99000000,6.83384000,1653900179999,209604.74599280,125,0.98788000,30299.49821550,0
1653900180000,30670.00000000,30672.13000000,30656.64000000,30656.64000000,45.46175000,1653900239999,1394123.73963200,529,23.14388000,709727.71716120,0
1653900240000,30656.64000000,30660.82000000,30649.99000000,30654.98000000,24.02299000,1653900299999,736365.19181040,314,11.94122000,366013.29407680,0
1653900300000,30654.98000000,30654.98000000,30649.03000000,30652.30000000,9.01103000,1653900359999,276199.30470200,120,2.38132000,72986.70304630,0
1653900360000,30652.30000000,30653.00000000,30644.44000000,30644.45000000,4.75794000,1653900419999,145835.85447130,133,2.09986000,64364.83112510,0
1653900420000,30644.44000000,30666.00000000,30644.44000000,30647.77000000,28.81567000,1653900479999,883335.07884300,244,15.85195000,485911.12316280,0
1653900480000,30647.77000000,30656.08000000,30646.87000000,30646.88000000,12.09794000,1653900539999,370814.31255300,151,5.29674000,162337.46546090,0
1653900540000,30646.88000000,30655.39000000,30646.87000000,30655.38000000,5.06177000,1653900599999,155140.63396540,130,3.52340000,107988.34018190,0
1653900600000,30655.38000000,30655.39000000,30647.32000000,30654.05000000,4.49433000,1653900659999,137760.13904740,117,2.11708000,64887.42213760,0
1653900660000,30654.05000000,30685.09000000,30652.31000000,30678.02000000,31.66002000,1653900719999,970795.66968340,344,28.19042000,864424.99427310,0
1653900720000,30678.02000000,30686.79000000,30678.01000000,30682.60000000,4.28783000,1653900779999,131560.16169530,174,2.21052000,67821.16865670,0
1653900780000,30682.60000000,30683.71000000,30678.02000000,30678.02000000,4.71550000,1653900839999,144674.76734570,157,2.13311000,65442.64064960,0
1653900840000,30678.03000000,30700.00000000,30678.03000000,30699.00000000,17.83554000,1653900899999,547476.25933830,224,16.01532000,491611.48925930,0
1653900900000,30699.00000000,30707.34000000,30698.99000000,30707.33000000,27.30654000,1653900959999,838327.86945830,194,26.20167000,804401.40322800,0
1653900960000,30707.33000000,30712.37000000,30707.33000000,30708.16000000,11.84657000,1653901019999,363809.76222790,242,4.94129000,151748.12279040,0
1653901020000,30708.16000000,30712.28000000,30707.72000000,30709.56000000,5.19105000,1653901079999,159412.99826910,159,2.66486000,81833.66426090,0
1653901080000,30709.56000000,30709.56000000,30698.71000000,30698.71000000,8.27771000,1653901139999,254165.00177660,178,3.54945000,108982.42197630,0
1653901140000,30698.71000000,30706.58000000,30691.89000000,30706.57000000,7.67989000,1653901199999,235764.72122850,204,5.11070000,156895.58973030,0
1653901200000,30706.57000000,30711.88000000,30706.57000000,30711.87000000,5.44799000,1653901259999,167304.72234500,215,3.18331000,97756.24389730,0
1653901260000,30711.87000000,30738.46000000,30711.87000000,30731.39000000,34.77519000,1653901319999,1068612.87781130,433,12.92093000,396914.00048130,0
1653901320000,30731.39000000,30740.00000000,30719.75000000,30719.75000000,36.95805000,1653901379999,1135651.15499450,359,20.11875000,618184.29524690,0
1653901380000,30714.99000000,30717.71000000,30694.99000000,30697.27000000,15.95673000,1653901439999,490026.87157230,318,7.55029000,231861.00438450,0
1653901440000,30697.26000000,30697.26000000,30659.99000000,30659.99000000,59.06654000,1653901499999,1811975.21362830,584,20.51504000,629335.72235410,0
1653901500000,30659.99000000,30661.52000000,30621.72000000,30627.36000000,34.03315000,1653901559999,1042839.96324590,447,7.37997000,226142.50714640,0
1653901560000,30627.36000000,30627.36000000,30612.24000000,30616.76000000,18.74237000,1653901619999,573907.02919290,310,2.84507000,87113.52446680,0
1653901620000,30616.75000000,30632.50000000,30616.75000000,30627.92000000,8.18285000,1653901679999,250609.23484270,208,6.37956000,195373.35850600,0
1653901680000,30627.92000000,30627.92000000,30596.62000000,30601.80000000,27.59713000,1653901739999,844646.75201100,447,6.08001000,186067.82690960,0
1653901740000,30601.81000000,30605.00000000,30593.69000000,30599.98000000,12.10551000,1653901799999,370424.05965650,277,7.84549000,240065.00062280,0
1653901800000,30599.98000000,30599.98000000,30581.49000000,30584.44000000,8.99974000,1653901859999,275269.08435950,241,1.09829000,33588.33927070,0
1653901860000,30584.43000000,30584.43000000,30573.12000000,30574.12000000,8.57769000,1653901919999,262305.97879840,202,4.43366000,135580.45020730,0
1653901920000,30574.14000000,30622.12000000,30574.13000000,30622.12000000,23.87546000,1653901979999,730714.58749310,378,12.85671000,393427.60665920,0
1653901980000,30619.58000000,30619.59000000,30597.30000000,30603.07000000,15.44562000,1653902039999,472737.21859600,265,4.38454000,134177.87878800,0
1653902040000,30603.07000000,30605.22000000,30595.46000000,30595.78000000,7.37319000,1653902099999,225635.75400740,162,5.31199000,162556.81885960,0
1653902100000,30595.78000000,30595.80000000,30577.62000000,30577.62000000,17.44099000,1653902159999,533441.02224300,414,8.40975000,257217.82615070,0
1653902160000,30577.63000000,30585.00000000,30575.20000000,30580.57000000,9.89948000,1653902219999,302729.69176960,287,4.68175000,143167.52382960,0
1653902220000,30580.57000000,30614.57000000,30580.57000000,30614.57000000,14.93010000,1653902279999,456835.71799920,341,10.40399000,318316.23752530,0
1653902280000,30614.57000000,30629.99000000,30614.57000000,30626.25000000,10.16880000,1653902339999,311385.05249980,256,4.28280000,131131.29502230,0
1653902340000,30626.25000000,30626.26000000,30616.69000000,30625.62000000,7.97849000,1653902399999,244312.36851470,186,1.30111000,39841.54217100,0
1653902400000,30625.62000000,30641.98000000,30610.80000000,30641.98000000,6.65567000,1653902459999,203819.98938420,196,4.40189000,134802.20356350,0
1653902460000,30641.99000000,30648.62000000,30618.38000000,30618.39000000,13.06282000,1653902519999,400224.84386260,274,3.60003000,110308.04382030,0
1653902520000,30618.38000000,30649.99000000,30618.38000000,30637.70000000,22.85438000,1653902579999,700333.57323120,369,7.72528000,236705.17943370,0
1653902580000,30637.70000000,30642.26000000,30637.69000000,30642.25000000,9.01182000,1653902639999,276133.58993380,242,1.87714000,57516.08707050,0
1653902640000,30642.25000000,30650.00000000,30642.25000000,30650.00000000,7.86938000,1653902699999,241182.59904520,201,6.79278000,208189.05776160,0
1653902700000,30649.99000000,30659.68000000,30645.12000000,30645.12000000,21.50349000,1653902759999,659080.27608130,286,13.41223000,411090.06741260,0
